recipe_id,name,name_ar,category,cuisine,difficulty,dietary_goal,meal_occasion,prep_time_min,cook_time_min,minutes,n_steps,n_ingredients,servings,calories,protein_g,carbohydrates_g,fat_g,saturated_fat_g,fiber_g,sugar_g,sodium_mg,cholesterol_mg,vitamin_c_mg,calcium_mg,iron_mg,is_vegan,is_vegetarian,allergens,health_score,protein_density,glycemic_index_level,calorie_category,macro_balance_label,bmi_suitability,budget_level,avg_rating,review_count
101776,Veggie Omelette,عجة الخضار,Breakfast,International,Very Easy,Balanced,Breakfast,5.0,6.0,11,6,8,4,251,17.4,6.6,17.5,7.6,2.1,2.9,423.0,376.0,21.3,78.0,2.3,0,1,Eggs,44.6,6.93,Low,Low,High Protein,Normal,Low,,7.0
101777,Hummus with Vegetables,حمص مع الخضار,Snack,Middle Eastern,Very Easy,Healthy Snack,Snack,12.0,0.0,12,7,9,2,238,8.8,20.0,9.2,3.0,6.3,3.1,274.0,0.0,24.2,102.0,3.3,1,1,None,60.7,3.7,Low,Low,Mixed,Normal,Medium,4.33,3.0
101778,Spinach Lentil Dal,عدس بالسبانخ,Main Course,Indian,Easy,High Iron / Vegan,Dinner,10.0,30.0,40,7,10,4,285,18.1,48.6,5.5,,16.6,3.9,412.0,0.0,33.8,120.0,6.1,0,1,Dairy|Nuts,66.4,6.35,Medium,Low,High Carb,Normal,Medium,4.0,3.0
101779,Caprese Salad,سلطة كابريزي,Salad,Italian,Very Easy,Light / Healthy,Lunch,4.0,0.0,4,2,7,2,244,12.6,6.4,17.1,7.1,0.4,4.7,375.0,42.0,23.2,267.0,0.8,1,1,None,42.0,5.16,Low,Low,Mixed,Normal,Low,4.5,4.0
101780,Overnight Oats,شوفان بالليل,Breakfast,International,Very Easy,Sustained Energy,Breakfast,5.0,0.0,5,4,8,2,371,13.1,52.6,8.8,2.4,7.3,16.0,163.0,5.0,7.6,237.0,3.2,0,1,Dairy|Gluten|Nuts,57.9,3.53,High,Low,High Carb,Normal,Low,,
101781,Avocado Toast with Egg,توست الأفوكادو مع بيض,Breakfast,International,Very Easy,Balanced,Breakfast,4.0,4.0,8,5,8,2,325,14.6,30.0,21.2,6.9,9.1,2.2,463.0,,13.2,57.0,3.0,0,1,Eggs|Gluten,54.6,4.49,Medium,Low,Mixed,Normal,Low,4.25,4.0
101782,Black Bean Tacos,تاكو الفول الأسود,Main Course,Mexican,Easy,Vegan / Budget,Lunch,12.0,7.0,19,5,10,2,407,15.2,52.5,9.1,3.5,14.5,4.7,602.0,0.0,20.9,,5.0,1,1,None,58.9,3.73,High,Moderate,High Carb,Normal,Medium,3.73,11.0
101783,Mushroom Risotto,ريزوتو الفطر,Main Course,Italian,Medium,Comfort Food,Dinner,11.0,35.0,46,13,10,2,442,13.5,70.6,15.2,4.8,2.6,4.6,576.0,17.0,3.4,77.0,3.4,0,1,Dairy,44.3,3.05,High,Moderate,High Carb,Normal,Medium,4.5,2.0
101784,Chicken Vegetable Soup,شوربة الدجاج بالخضار,Soup,International,Easy,Immunity / Recovery,Lunch,19.0,30.0,49,10,11,1,264,25.8,21.9,6.4,2.0,4.7,4.8,547.0,63.0,32.5,60.0,2.8,0,0,None,58.7,9.77,Medium,Low,High Protein,Normal,Medium,4.5,4.0
101785,Tomato Basil Soup,شوربة الطماطم والريحان,Soup,Italian,Easy,Light / Vegan,Lunch,12.0,26.0,38,7,9,1,164,4.8,30.0,7.2,3.0,4.1,13.6,476.0,0.0,26.6,,,0,1,Dairy,47.9,2.93,Medium,Very Low,High Carb,Normal,Medium,3.75,4.0
101786,Minestrone Soup,شوربة مينستروني,Soup,Italian,Easy,High Fiber / Balanced,Lunch,17.0,28.0,45,8,10,1,266,13.0,43.6,6.5,2.9,10.8,5.6,535.0,4.0,27.4,78.0,3.7,1,1,Gluten,60.3,4.89,Medium,Low,High Carb,Normal,Medium,3.8,5.0
101787,Beef Stir Fry,لحم مقلي,Main Course,Asian,Easy,Muscle Gain,Dinner,13.0,13.0,26,8,10,4,462,37.5,27.9,18.8,7.7,3.3,4.2,664.0,84.0,13.3,40.0,4.3,0,0,Nuts|Soy,44.2,8.12,Medium,Moderate,High Protein,Underweight,Medium,3.33,3.0
101788,Lean Beef Rice Bowl,بول أرز باللحمة,Main Course,Asian Fusion,Easy,Muscle Gain / Bulking,Dinner,11.0,16.0,27,9,10,4,503,34.2,54.0,12.6,,4.1,4.0,624.0,79.0,,52.0,4.5,0,0,Nuts|Soy,48.7,6.8,High,Moderate,Mixed,Underweight,Medium,4.33,3.0
101789,Turkey Meatballs,كرات ديك رومي,Main Course,Italian,Easy,High Protein,Dinner,11.0,15.0,26,10,8,6,5,29.5,18.4,13.2,,2.0,2.8,414.0,109.0,7.5,64.0,2.4,0,0,Eggs|Gluten,46.5,8.26,Medium,Low,High Protein,Normal,Low,,6.0
101790,Whole Wheat Pasta Turkey,مكرونة قمح بالديك الرومي,Main Course,Italian,Easy,Balanced,Dinner,10.0,18.0,28,12,9,4,535,36.4,54.5,9.8,4.0,6.4,7.1,603.0,69.0,21.7,,3.8,0,0,Gluten,55.6,6.8,High,Moderate,Mixed,Normal,Medium,5.0,2.0
101791,Stuffed Bell Peppers,فلفل محشي,Main Course,Mediterranean,Medium,Balanced,Dinner,18.0,34.0,52,10,9,4,421,24.1,45.7,12.7,5.7,5.6,8.8,557.0,71.0,80.5,53.0,3.2,0,0,Dairy,52.7,5.72,High,Moderate,Mixed,Normal,Medium,4.5,2.0
101792,Chicken Shawarma Bowl,بول شاورما الدجاج,Main Course,Middle Eastern,Easy,High Protein,Dinner,14.0,18.0,32,7,9,2,459,37.1,43.7,14.2,5.0,5.8,3.9,630.0,85.0,,66.0,3.2,0,0,None,53.5,8.08,High,Moderate,Balanced Macro,Normal,Medium,5.0,2.0
101793,Salmon Teriyaki,سالمون تيرياكي,Main Course,Japanese,Easy,Omega 3 / Healthy,Dinner,10.0,,26,7,9,4,342,36.5,22.5,17.2,5.3,0.9,13.1,552.0,80.0,5.0,39.0,1.4,0,0,Nuts|Soy|Seafood,38.7,10.67,Medium,Low,High Protein,Normal,Medium,3.6,5.0
101794,Chicken Tikka Masala,دجاج تيكا ماسالا,Main Course,Indian,Medium,Balanced,Dinner,16.0,31.0,47,12,11,4,396,29.2,28.7,17.9,,3.1,5.3,578.0,97.0,13.9,91.0,3.2,0,0,Dairy,47.9,7.37,Medium,Low,Balanced Macro,Normal,Medium,4.4,5.0
101795,Zucchini Noodles with Pesto,نودلز الكوسا بالبيستو,Main Course,Italian,Easy,Low Carb / Keto,Lunch,9.0,5.0,14,6,9,2,241,10.4,14.5,24.0,10.8,3.7,4.8,338.0,13.0,20.4,121.0,1.8,1,1,Nuts,42.9,4.32,Low,Low,Mixed,Overweight,Medium,4.33,
101796,Energy Balls,كرات الطاقة,Snack,International,Easy,Healthy Snack,Snack,13.0,0.0,13,4,7,2,129,3.9,16.6,4.5,1.6,2.4,7.8,36.0,0.0,1.2,33.0,1.1,0,1,Dairy|Gluten|Nuts,50.7,3.02,Low,Very Low,High Carb,Normal,Low,4.67,3.0
101797,Chocolate Protein Balls,كرات بروتين بالشوكولاتة,Snack,International,Easy,Post Workout,Snack,14.0,0.0,14,6,7,2,87,4.9,11.2,4.1,1.8,1.4,6.5,40.0,0.0,3.1,22.0,,0,1,Dairy|Gluten|Nuts,50.1,,Low,Very Low,Mixed,Normal,Low,,3.0
101798,Apple Peanut Butter,تفاح مع زبدة فول سوداني,Snack,International,Very Easy,Balanced Snack,Snack,3.0,0.0,3,2,3,2,209,6.3,26.1,9.5,3.7,4.7,19.6,134.0,0.0,7.3,,0.5,0,1,Dairy|Nuts,45.4,3.01,Medium,Low,High Carb,Normal,Low,3.33,3.0
101799,Trail Mix,مكسرات وفواكه مجففة,Snack,International,Very Easy,Energy Boost,Snack,3.0,0.0,3,0,6,6,396,10.8,41.6,23.6,9.4,4.2,18.8,,0.0,2.0,,2.7,1,1,Nuts,37.5,2.73,High,Low,Mixed,Normal,Low,3.56,9.0
101800,Strawberry Protein Smoothie,سموذي الفراولة والبروتين,Beverage,International,Very Easy,Muscle Gain / Post Workout,Anytime,3.0,0.0,3,4,6,2,329,26.6,35.5,4.4,1.1,4.2,26.3,145.0,9.0,95.2,184.0,1.1,0,1,Dairy,56.7,8.09,Medium,Low,Mixed,Normal,Low,4.25,4.0
101801,Green Detox Smoothie,سموذي أخضر,Beverage,International,Very Easy,Detox / Weight Loss,Anytime,4.0,0.0,4,2,7,1,191,4.7,35.0,2.8,1.2,4.9,19.2,107.0,0.0,133.7,83.0,,0,1,None,55.7,2.46,Medium,Very Low,High Carb,Overweight,Low,3.5,4.0
101802,Banana Peanut Butter Smoothie,سموذي الموز وزبدة الفول,Beverage,International,Very Easy,Pre Workout / Energy,Anytime,3.0,0.0,3,1,7,2,411,15.1,48.5,12.7,4.8,4.2,24.8,180.0,9.0,14.1,,,0,1,Dairy|Gluten|Nuts,45.3,3.67,High,Moderate,High Carb,Normal,Low,4.0,5.0
101803,Mango Turmeric Smoothie,سموذي المانجو والكركم,Beverage,International,Very Easy,Anti-Inflammatory,Anytime,4.0,0.0,4,2,7,6,253,7.7,39.6,4.0,1.2,3.3,31.8,109.0,5.0,,171.0,0.9,0,1,Dairy|Nuts,52.4,3.04,High,Low,High Carb,Normal,Low,4.33,3.0
101804,Berry Antioxidant Smoothie,سموذي التوت المضاد للأكسدة,Beverage,International,Very Easy,Immunity Boost,Anytime,3.0,0.0,3,4,6,2,219,7.7,45.4,3.1,1.0,4.8,30.2,95.0,,46.1,,0.9,0,1,Dairy|Nuts,55.6,3.52,High,Low,High Carb,Normal,Low,3.67,3.0
101805,Banana Nice Cream,آيس كريم الموز,Dessert,International,Very Easy,Healthy Dessert / Vegan,Dessert,4.0,,4,4,2,1,121,1.9,26.4,0.5,0.2,3.5,15.9,2.0,0.0,,5.0,0.3,1,1,None,51.1,1.57,Medium,Very Low,High Carb,Normal,Low,3.75,4.0
101806,Chia Pudding,بودنج الشيا,Dessert/Snack,International,Very Easy,High Fiber / Omega 3,Snack,11.0,0.0,11,3,5,1,249,9.3,37.2,13.0,3.5,15.9,13.1,145.0,5.0,4.2,226.0,2.3,0,1,Dairy|Nuts,57.4,3.73,Medium,Low,High Carb,Normal,Low,4.67,3.0
101807,Baked Cinnamon Apples,تفاح مخبوز بالقرفة,Dessert,International,Very Easy,Healthy Dessert,Dessert,6.0,29.0,35,7,6,1,154,1.1,45.1,1.9,,4.5,26.6,,0.0,8.5,,0.4,0,1,Dairy|Gluten,49.6,0.71,High,Very Low,High Carb,Normal,Low,4.0,6.0
101808,Falafel Wrap,سندويتش فلافل,Main Course,Middle Eastern,Medium,Vegan / Protein,Dinner,19.0,17.0,36,9,11,4,471,18.2,64.8,14.9,6.1,14.2,4.4,612.0,0.0,12.7,118.0,6.8,1,1,Gluten,55.3,3.86,High,Moderate,High Carb,Normal,Medium,3.75,
101809,Tabbouleh Salad,سلطة التبولة,Salad,Middle Eastern,Easy,Light / Vegan,Lunch,17.0,0.0,17,4,9,2,193,5.5,25.2,6.7,2.9,5.6,4.0,423.0,0.0,36.8,60.0,3.3,1,1,Gluten,58.0,2.85,Medium,Very Low,High Carb,Normal,Medium,3.86,7.0
101810,Shakshuka,شكشوكة,Breakfast,Middle Eastern,Easy,Balanced,Breakfast,6.0,15.0,21,9,11,6,292,14.5,19.6,14.4,4.8,4.5,6.6,584.0,316.0,27.1,76.0,3.6,0,1,Eggs,50.4,4.97,Medium,Low,Balanced Macro,Normal,Medium,3.33,3.0
101811,Meal Prep Chicken Rice,دجاج وأرز للميل بريب,Main Course,International,Easy,Muscle Gain / Meal Prep,Dinner,16.0,28.0,44,10,9,1,443,39.8,48.0,9.5,3.0,2.9,2.0,514.0,94.0,9.1,38.0,2.0,0,0,None,51.9,8.98,High,Moderate,High Protein,Normal,Medium,4.29,7.0
101812,Overnight Oats 5 Ways,شوفان بالليل 5 وصفات,Breakfast,International,Very Easy,Meal Prep / Healthy,Breakfast,8.0,0.0,8,4,6,4,306,15.1,51.4,8.9,2.7,7.3,17.6,181.0,8.0,8.4,215.0,2.7,0,1,Dairy|Gluten,56.7,4.93,High,Low,High Carb,Normal,Low,4.43,7.0
101813,Grilled Chicken Breast,صدر دجاج مشوي,Main Course,Mediterranean,Easy,High Protein / Weight Loss,Dinner,9.0,19.0,28,9,7,1,347,40.7,4.0,12.8,3.4,0.5,1.0,361.0,104.0,13.7,25.0,1.6,0,0,None,50.1,11.73,Low,Low,High Protein,Overweight,Low,4.4,5.0
101814,Egg White Omelette,عجة بياض البيض,Breakfast,International,Very Easy,High Protein / Low Cal,Breakfast,5.0,6.0,11,6,7,1,189,21.0,3.9,6.4,2.3,1.0,1.9,291.0,10.0,8.5,51.0,1.6,0,1,Eggs,52.4,11.11,Low,Very Low,High Protein,Normal,Low,4.8,5.0
101815,Tuna Salad Bowl,بول سلطة التونة,Salad,Mediterranean,Very Easy,Weight Loss,Lunch,13.0,0.0,13,6,7,2,215,28.2,8.3,6.5,2.1,2.5,3.8,597.0,39.0,24.4,45.0,2.1,0,0,Seafood,54.5,13.12,Low,Low,High Protein,Overweight,Low,4.2,
101816,Protein Pancakes,بانكيك البروتين,Breakfast,American,Very Easy,Muscle Gain,Breakfast,4.0,13.0,17,5,7,2,326,31.4,25.7,7.3,3.2,2.2,5.0,273.0,199.0,2.0,167.0,2.3,0,1,Dairy|Eggs|Gluten,52.2,9.63,Medium,Low,High Protein,Underweight,Low,,5.0
101817,Greek Yogurt Parfait,بارفيه الزبادي اليوناني,Snack,International,Very Easy,Healthy Snack,Snack,5.0,0.0,5,3,6,2,306,23.6,37.5,7.2,2.5,3.3,17.5,85.0,15.0,15.3,326.0,1.4,0,1,Dairy,52.6,7.71,Medium,Low,Mixed,Normal,Low,4.6,5.0
101818,Chicken Vegetable Stir Fry,دجاج مقلي بالخضار,Main Course,Asian,Easy,Balanced,Dinner,15.0,17.0,32,9,9,2,435,38.2,28.7,12.9,4.8,3.7,7.1,647.0,78.0,45.1,,2.3,0,0,Nuts|Soy,50.9,8.78,Medium,Moderate,High Protein,Normal,Medium,-1.0,
101819,Baked Salmon with Vegetables,سالمون مشوي بالخضار,Main Course,Western,Easy,Heart Health,Dinner,11.0,19.0,30,8,9,2,453,38.3,13.4,20.4,8.3,3.9,5.2,350.0,,40.8,52.0,2.4,0,0,Seafood,49.3,8.45,Low,Moderate,High Protein,Normal,Medium,3.4,5.0
101820,Turkey Lettuce Wraps,لفائف الخس بالديك الرومي,Light Meal,Asian,Easy,Keto / Low Carb,Lunch,9.0,8.0,17,8,8,4,238,25.1,8.8,10.4,2.8,1.8,2.8,417.0,65.0,12.4,32.0,2.2,0,0,Dairy|Nuts|Soy,51.8,10.55,Low,Low,High Protein,Overweight,Low,4.67,
101821,Boiled Eggs with Avocado,بيض مسلوق مع أفوكادو,Breakfast,International,Very Easy,Keto,Breakfast,2.0,10.0,12,4,6,2,338,15.2,9.3,23.2,9.1,,0.8,301.0,367.0,9.1,46.0,1.9,0,1,Eggs,52.5,4.5,Low,Low,Mixed,Overweight,Low,,6.0
101822,Shrimp Stir Fry,روبيان مقلي,Main Course,Asian,Easy,High Protein / Low Cal,Dinner,9.0,13.0,22,8,9,4,264,34.4,19.6,8.3,3.4,2.5,4.7,681.0,223.0,20.3,85.0,3.9,0,0,Nuts|Soy|Seafood,52.1,13.03,Medium,Low,High Protein,Normal,Medium,4.33,3.0
101823,Quinoa Buddha Bowl,بودا بول الكينوا,Main Course,International,Medium,Vegan / Balanced,Dinner,17.0,22.0,39,11,50,2,387,16.6,53.5,13.1,4.4,7.2,8.3,331.0,0.0,,138.0,4.1,1,1,None,60.9,4.29,High,Low,High Carb,Normal,Medium,,3.0
101824,Lentil Soup,شوربة العدس,Soup,Middle Eastern,Easy,High Fiber / Budget,Lunch,8.0,25.0,33,12,11,2,265,18.5,47.1,4.0,1.2,12.0,5.5,592.0,0.0,17.9,84.0,6.0,1,1,None,63.7,6.98,High,Low,High Carb,Normal,Medium,4.6,
101825,Veggie Omelette,عجة الخضار,Breakfast,International,Very Easy,Balanced,Breakfast,5.0,6.0,11,4,8,6,239,18.2,6.5,17.3,5.2,1.5,3.5,416.0,326.0,18.0,103.0,2.5,0,1,Eggs,47.2,7.62,Low,Low,High Protein,Normal,Low,4.0,5.0
101826,Hummus with Vegetables,حمص مع الخضار,Snack,Middle Eastern,Very Easy,Healthy Snack,Snack,11.0,0.0,11,7,9,4,212,9.3,24.1,10.9,4.6,5.5,3.3,355.0,0.0,23.9,,3.1,1,1,None,56.0,4.39,Medium,Low,Mixed,Normal,Medium,3.67,3.0
101827,Spinach Lentil Dal,عدس بالسبانخ,Main Course,Indian,Easy,High Iron / Vegan,Dinner,10.0,25.0,35,9,10,1,295,17.8,48.1,5.5,1.4,15.7,4.5,457.0,0.0,,118.0,6.7,0,1,Dairy|Nuts,67.0,6.03,Medium,Low,High Carb,Normal,Medium,,6.0
101828,Caprese Salad,سلطة كابريزي,Salad,Italian,Very Easy,Light / Healthy,Lunch,6.0,0.0,6,5,7,1,246,11.6,5.6,17.6,6.4,0.4,3.3,427.0,46.0,21.1,221.0,0.7,1,1,None,42.3,4.72,Low,Low,High Fat / Keto,Normal,Low,3.71,7.0
101829,Overnight Oats,شوفان بالليل,Breakfast,International,Very Easy,Sustained Energy,Breakfast,5.0,0.0,5,5,8,2,353,14.6,58.6,8.4,,6.1,17.7,145.0,6.0,8.5,234.0,2.8,0,1,Dairy|Gluten|Nuts,54.7,4.14,High,Low,High Carb,Normal,Low,4.5,6.0
101830,Avocado Toast with Egg,توست الأفوكادو مع بيض,Breakfast,International,Very Easy,Balanced,Breakfast,4.0,6.0,10,5,8,4,368,16.5,28.3,21.9,6.7,7.2,2.3,473.0,210.0,11.1,,3.3,0,1,Eggs|Gluten,54.1,4.48,Medium,Low,Mixed,Normal,Low,4.33,6.0
101831,Black Bean Tacos,تاكو الفول الأسود,Main Course,Mexican,Easy,Vegan / Budget,Lunch,11.0,7.0,18,8,10,4,398,16.6,52.8,10.5,3.4,13.9,4.4,591.0,0.0,,121.0,5.5,1,1,None,59.7,4.17,High,Low,High Carb,Normal,Medium,4.2,15.0
101832,Mushroom Risotto,ريزوتو الفطر,Main Course,Italian,Medium,Comfort Food,Dinner,10.0,31.0,41,11,10,4,410,13.5,69.7,12.7,4.1,3.1,4.2,620.0,23.0,3.9,69.0,2.7,0,1,Dairy,45.8,3.29,High,Moderate,High Carb,Normal,Medium,,
101833,Chicken Vegetable Soup,شوربة الدجاج بالخضار,Soup,International,Easy,Immunity / Recovery,Lunch,15.0,44.0,59,11,11,2,269,30.6,21.7,6.3,2.1,4.2,4.4,584.0,76.0,25.0,,2.3,0,0,None,57.0,,Medium,Low,High Protein,Normal,Medium,3.8,5.0
101834,Tomato Basil Soup,شوربة الطماطم والريحان,Soup,Italian,Easy,Light / Vegan,Lunch,9.0,22.0,31,7,9,6,174,5.3,26.8,6.4,2.2,3.2,15.6,531.0,0.0,28.0,65.0,2.1,0,1,Dairy,46.0,3.05,Medium,Very Low,High Carb,Normal,Medium,4.2,15.0
101835,Minestrone Soup,شوربة مينستروني,Soup,Italian,Easy,High Fiber / Balanced,Lunch,14.0,35.0,49,11,10,4,313,13.1,40.6,7.5,3.0,9.8,5.8,612.0,5.0,27.5,85.0,3.7,1,1,Gluten,59.0,4.19,Medium,Low,High Carb,Normal,Medium,4.67,3.0
101836,Beef Stir Fry,لحم مقلي,Main Course,Asian,Easy,Muscle Gain,Dinner,16.0,16.0,32,10,10,2,367,33.6,25.1,19.1,7.2,3.6,4.6,770.0,97.0,17.1,50.0,4.1,0,0,Nuts|Soy,45.2,9.16,Medium,Low,High Protein,Underweight,Medium,3.83,6.0
101837,Lean Beef Rice Bowl,بول أرز باللحمة,Main Course,Asian Fusion,Easy,Muscle Gain / Bulking,Dinner,9.0,17.0,26,8,10,2,5,36.5,61.0,13.2,3.3,3.3,4.3,,88.0,10.7,48.0,3.4,0,0,Nuts|Soy,48.5,7.19,High,Moderate,Mixed,Underweight,Medium,4.0,
101838,Turkey Meatballs,كرات ديك رومي,Main Course,Italian,Easy,High Protein,Dinner,15.0,,33,7,8,2,366,31.0,18.8,15.2,4.8,,2.9,515.0,100.0,8.3,60.0,2.7,0,0,Eggs|Gluten,46.8,,Medium,Low,High Protein,Normal,Low,4.4,10.0
101839,Whole Wheat Pasta Turkey,مكرونة قمح بالديك الرومي,Main Course,Italian,Easy,Balanced,Dinner,7.0,29.0,36,12,9,4,468,36.6,58.5,10.5,3.7,5.3,5.8,612.0,76.0,20.0,80.0,3.9,0,0,Gluten,54.7,7.82,High,Moderate,Mixed,Normal,Medium,3.71,7.0
101840,Stuffed Bell Peppers,فلفل محشي,Main Course,Mediterranean,easy,Balanced,Dinner,23.0,37.0,60,11,9,4,426,26.4,45.3,11.3,4.0,5.3,8.0,487.0,59.0,90.5,65.0,2.8,0,0,Dairy,55.9,6.2,High,Moderate,Mixed,Normal,Medium,4.33,3.0
101841,Chicken Shawarma Bowl,بول شاورما الدجاج,Main Course,Middle Eastern,Easy,High Protein,Dinner,,,27,6,9,2,422,34.9,43.3,13.3,3.5,5.3,4.6,502.0,,,64.0,3.2,0,0,None,55.9,8.27,High,Moderate,Balanced Macro,Normal,Medium,4.75,4.0
101842,Salmon Teriyaki,سالمون تيرياكي,Main Course,Japanese,Easy,Omega 3 / Healthy,Dinner,8.0,14.0,22,8,9,1,440,35.9,26.3,17.4,7.7,1.0,11.8,574.0,85.0,,35.0,1.4,0,0,Nuts|Soy|Seafood,34.5,8.16,Medium,Moderate,High Protein,Normal,Medium,5.0,
101843,Chicken Tikka Masala,دجاج تيكا ماسالا,Main Course,Indian,Medium,Balanced,Dinner,15.0,28.0,43,13,11,2,434,34.0,29.1,16.9,4.9,3.3,6.5,512.0,83.0,12.3,83.0,3.8,0,0,Dairy,48.8,7.83,Medium,Moderate,High Protein,Normal,Medium,4.5,2.0
101844,Zucchini Noodles with Pesto,نودلز الكوسا بالبيستو,Main Course,Italian,Easy,Low Carb / Keto,Lunch,10.0,5.0,15,4,9,2,254,10.9,12.8,21.4,7.0,4.4,4.1,434.0,14.0,19.5,131.0,2.0,1,1,Nuts,48.3,4.29,Low,Low,Mixed,Overweight,Medium,4.67,3.0
101845,Energy Balls,كرات الطاقة,Snack,International,Easy,Healthy Snack,Snack,12.0,0.0,12,3,7,1,128,3.9,17.6,5.2,1.8,1.8,9.0,40.0,0.0,1.0,33.0,1.1,0,1,Dairy|Gluten|Nuts,48.5,3.05,Medium,Very Low,High Carb,Normal,Low,4.33,3.0
101846,Chocolate Protein Balls,كرات بروتين بالشوكولاتة,Snack,International,Easy,Post Workout,Snack,11.0,0.0,11,4,7,1,86,4.8,11.8,3.9,,1.5,5.2,36.0,0.0,2.6,20.0,0.8,0,1,Dairy|Gluten|Nuts,51.6,5.58,Low,Very Low,Mixed,Normal,Low,4.0,2.0
101847,Apple Peanut Butter,تفاح مع زبدة فول سوداني,Snack,International,Very Easy,Balanced Snack,Snack,2.0,0.0,2,3,3,2,226,6.5,29.2,10.9,3.4,3.7,18.7,136.0,0.0,7.3,19.0,0.5,0,1,Dairy|Nuts,44.2,2.88,Medium,Low,High Carb,Normal,Low,,4.0
101848,Trail Mix,مكسرات وفواكه مجففة,Snack,International,Very Easy,Energy Boost,Snack,4.0,0.0,4,2,6,4,417,9.0,36.2,26.2,10.5,,23.0,91.0,0.0,1.6,52.0,2.6,1,1,Nuts,35.7,2.16,Medium,Moderate,Mixed,Normal,Low,4.5,
101849,Strawberry Protein Smoothie,سموذي الفراولة والبروتين,Beverage,International,Very Easy,Muscle Gain / Post Workout,Anytime,3.0,0.0,3,3,6,1,313,24.0,39.4,3.9,1.2,,24.2,,9.0,85.1,,1.3,0,1,Dairy,57.5,7.67,Medium,Low,Mixed,Normal,Low,,5.0
101850,Green Detox Smoothie,سموذي أخضر,Beverage,International,Very Easy,Detox / Weight Loss,Anytime,6.0,0.0,6,3,7,2,178,5.4,34.4,3.1,1.0,5.4,21.6,98.0,0.0,125.7,,2.7,0,1,None,57.1,3.03,Medium,Very Low,High Carb,Overweight,Low,4.0,1.0
101851,Banana Peanut Butter Smoothie,سموذي الموز وزبدة الفول,Beverage,International,Very Easy,Pre Workout / Energy,Anytime,3.0,0.0,3,4,7,4,363,13.5,48.6,11.6,3.0,5.3,30.4,191.0,,11.2,175.0,1.4,0,1,Dairy|Gluten|Nuts,49.6,3.72,High,Low,High Carb,Normal,Low,,4.0
101852,Mango Turmeric Smoothie,سموذي المانجو والكركم,Beverage,International,Very Easy,Anti-Inflammatory,Anytime,6.0,0.0,6,3,7,4,242,8.0,42.7,4.2,1.6,3.4,29.8,132.0,5.0,,184.0,0.7,0,1,Dairy|Nuts,51.9,3.31,High,Low,High Carb,Normal,Low,4.8,5.0
101853,Berry Antioxidant Smoothie,سموذي التوت المضاد للأكسدة,Beverage,International,Very Easy,Immunity Boost,Anytime,3.0,0.0,3,3,6,2,225,7.8,38.8,2.9,0.8,6.9,23.2,82.0,5.0,38.0,155.0,,0,1,Dairy|Nuts,59.3,3.47,Medium,Low,High Carb,Normal,Low,4.38,8.0
101854,Banana Nice Cream,آيس كريم الموز,Dessert,International,Very Easy,Healthy Dessert / Vegan,Dessert,6.0,0.0,6,4,2,2,125,2.0,28.4,0.5,0.2,3.5,16.4,2.0,0.0,14.4,6.0,0.3,1,1,None,50.9,1.6,Medium,Very Low,High Carb,Normal,Low,4.5,
101855,Chia Pudding,بودنج الشيا,Dessert/Snack,International,Very Easy,High Fiber / Omega 3,Snack,8.0,0.0,8,2,5,1,243,9.3,34.9,11.4,3.8,12.3,16.5,154.0,4.0,3.2,222.0,2.5,0,1,Dairy|Nuts,55.2,3.83,Medium,Low,High Carb,Normal,Low,3.8,5.0
101856,Baked Cinnamon Apples,تفاح مخبوز بالقرفة,Dessert,International,Very Easy,Healthy Dessert,Dessert,4.0,32.0,36,6,6,4,159,1.0,46.0,2.1,0.6,4.2,36.2,9.0,0.0,7.6,20.0,0.4,0,1,Dairy|Gluten,48.9,0.63,High,Very Low,High Carb,Normal,Low,3.83,6.0
101857,Falafel Wrap,سندويتش فلافل,Main Course,Middle Eastern,Medium,Vegan / Protein,Dinner,17.0,17.0,34,9,11,6,435,17.7,58.4,16.8,6.7,12.0,3.8,705.0,0.0,17.0,128.0,5.5,1,1,Gluten,53.8,4.07,High,Moderate,High Carb,Normal,Medium,4.0,
101858,Tabbouleh Salad,سلطة التبولة,Salad,Middle Eastern,Easy,Light / Vegan,Lunch,19.0,0.0,19,4,9,2,164,4.7,25.9,7.4,2.1,5.2,3.9,422.0,0.0,33.3,61.0,3.2,1,1,Gluten,58.1,,Medium,Very Low,High Carb,Normal,Medium,-1.0,6.0
101859,Shakshuka,شكشوكة,Breakfast,Middle Eastern,Easy,Balanced,Breakfast,5.0,26.0,31,6,11,2,308,16.1,18.7,15.8,4.3,4.5,8.7,594.0,339.0,31.8,84.0,3.0,0,1,Eggs,50.4,5.23,Low,Low,Balanced Macro,Normal,Medium,4.5,2.0
101860,Meal Prep Chicken Rice,دجاج وأرز للميل بريب,Main Course,International,Easy,Muscle Gain / Meal Prep,Dinner,14.0,21.0,35,8,9,4,450,38.5,47.9,10.2,3.6,3.4,1.8,,94.0,6.9,45.0,1.9,0,0,None,52.2,8.56,High,Moderate,Balanced Macro,Normal,Medium,4.29,7.0
